school_id,school_name,street_address,city,state_code,zip_code,locale_code,pct_proficient_math,pct_proficient_reading,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces
200606000626,Mission Valley Junior and Senior High School,12913 Mission Valley Rd. Ste A,Eskridge,KS,66423,42,15,15,90.6667,0.4444,0,5.7778,0.4444,0,2.6667
200609000542,Eudora High  School,2203 Church,Eudora,KS,66025,31,22,41.999998,84.5133,1.7699,1.1062,5.0885,1.5487,0,5.9735
200612000873,Eureka Jr/Sr High,815 N. Jefferson,Eureka,KS,67045,41,15,34.5,80.8118,1.107,1.476,7.0111,2.214,0,7.3801
200618000149,Fort Scott Sr High,1005 S Main,Fort Scott,KS,66701,33,17,17,86.5209,4.7359,2.3679,3.643,0.5464,0,2.1858
200621000104,Fowler High,100 W 8th Ave,Fowler,KS,67844,43,25,25,64.1791,0,0,28.3582,4.4776,0,2.9851
200624000042,Frederic Remington High,8850 NW Meadowlark  Rd,Whitewater,KS,67154,42,14.999999,15.000001,74.0541,7.5676,1.6216,10.8108,2.1622,0.5405,3.2432
200627001304,Fredonia Sr High,916 Robinson,Fredonia,KS,66736,42,5,24.499999,85.1485,0.9901,0.495,4.9505,1.4851,0.495,6.4356
200630001912,Frontenac Sr. High School,201 S. Crawford,Frontenac,KS,66763,32,21.999999,26.999999,91.8216,0,0,2.974,0.3717,0.7435,4.0892
200636001387,Galena High,602 East 8th Street,Galena,KS,66739,31,5,15,85.5967,0.4115,0,4.5267,4.9383,0,4.5267
200639001175,Garden City High School,2720 Buffalo Way BLVD,Garden City,KS,67846,33,6,22,23.1589,1.3081,5.0388,68.4109,0.3876,0.0969,1.5988
200642000122,Gardner Edgerton High,425 N. Waverly Road,Gardner,KS,66030,21,23.999999,38,80.4714,2.6936,1.6835,9.697,0.6061,0.202,4.6465
200645000206,Anderson County Jr/Sr High School,1100 W. Highway 31,Garnett,KS,66032,41,12,22,93.2609,0.2174,0.4348,2.1739,1.7391,0,2.1739
200648000193,Girard High,415 North Summit,Girard,KS,66743,32,22,41.999999,90.3427,3.1153,0.3115,2.8037,0.6231,0,2.8037
200651000648,Glasco High,100 Haynes & Buffalo St,Glasco,KS,67445,43,25,75,88.0952,0,4.7619,7.1429,0,0,0
200651000650,Miltonvale High,619 Tootle,Miltonvale,KS,67466,43,25,25,74.0741,4.9383,3.7037,16.0494,0,0,1.2346
200654000381,Goddard High,2500 S 199 St West,Goddard,KS,67052,41,27.000001,37.000001,77.7515,3.3136,2.9586,9.9408,1.3018,0,4.7337
200654002052,Eisenhower High School,1230 S 167th St. W.,Goddard,KS,67052,11,22,37,82.5143,1.4857,3.2,7.0857,1.6,0.1143,4
200658000717,Goodland High,1311 Main,Goodland,KS,67735,33,31.999999,32.000001,80.3571,1.0714,1.0714,16.7857,0,0,0.7143
200663001891,Wheatland High School,2920 K 23,Grainfield,KS,67737,43,75,75,93.5484,0,0,6.4516,0,0,0
200666001036,Great Bend High School,2027 Morton,Great Bend,KS,67530,33,12,22.000001,64.0389,1.8359,0.108,31.3175,0.432,0,2.2678
200672001010,Kiowa County High School,720 S. Main,Greensburg,KS,67054,43,30.000001,49.518518,75,0,1.4706,17.6471,4.4118,0,1.4706
200684001080,Halstead High,521 West 6th Street,Halstead,KS,67056,42,17,26.999999,84.2308,0.3846,0,10.3846,1.9231,0,3.0769
200687000878,Hamilton High,2596 W Road,Hamilton,KS,66853,43,25,25,86.6667,0,0,6.6667,6.6667,0,0
200693000215,Hartford High/Neosho Rapids Jr. High,100 Commercial St,Hartford,KS,66854,43,30.000001,10,95.4128,0.9174,0,2.7523,0.9174,0,0
200693000219,Olpe Jr./Sr. High School,220 W Listercheid St,Olpe,KS,66865,42,30.000001,30.000001,94.7712,0,0,4.5752,0,0,0.6536
200696000560,Haven High,400 E 5th,Haven,KS,67543,42,12,27,88.2129,1.1407,0.7605,4.943,0.7605,0,4.1825
200702001322,Hays High,2300 E 13th,Hays,KS,67601,33,32,41.999998,83.1002,1.2821,1.049,9.9068,0.4662,0.1166,4.0793
200705000362,Campus High Haysville,2100 W 55th St South,Wichita,KS,67217,21,10,24.000001,73.4214,1.5499,4.1332,14.4087,1.2629,0.1148,5.1091
200708001226,Healy High,5006 N Dodge Rd,Healy,KS,67850,43,25,NULL,68.2927,0,0,31.7073,0,0,0
200711001309,Herington High,1401 North D,Herington,KS,67449,43,29.999999,29.999999,87.4172,0.6623,0.6623,5.9603,0,0,5.298
200717001194,Hesston High,200 N Ridge Road,Hesston,KS,67062,32,15,44.491229,84.7059,1.1765,1.1765,9.4118,1.1765,0,2.3529
200726001954,Hill City Junior-Senior High,#1 Ringneck Drive,Hill City,KS,67642,43,15,24.485713,86.6667,7.2727,0.6061,3.6364,0,0,1.8182
200732001047,Hoisington High,218 East 7th,Hoisington,KS,67544,33,34.499999,24.5,93.1373,0.9804,0,3.4314,0.4902,0,1.9608
200735000757,Holcomb High,600 N Jones,Holcomb,KS,67851,42,17.000001,22,62.7907,0.6645,0.6645,32.8904,0.9967,0,1.9934
200738000657,Holton High,901 New York,Holton,KS,66436,32,32,42.000001,83.2237,0.9868,0.9868,9.2105,1.3158,0,4.2763
200744001288,Hope High,200 Poplar St,Hope,KS,67451,43,25,75,87.8788,6.0606,0,3.0303,0,0,3.0303
200744001290,White City High,414 E Goodnow,White City,KS,66872,42,25,25,92.8571,2.381,0,2.381,0,0,2.381
200747001042,Horton High,1120 First Ave East,Horton,KS,66439,43,15,24.487805,69.6774,2.5806,0.6452,3.2258,20.6452,0.6452,2.5806
200753000966,Hoxie High,1625 Queen Ave,Hoxie,KS,67740,43,25,25,91.3386,0.7874,0,4.7244,0,0,3.1496
200756000057,Hugoton High,215 W 11th,Hugoton,KS,67951,33,12,17,47.9705,0,0.738,49.8155,0.369,0,1.107
200756001965,Hugoton Learning Academy,529 S. Main,Hugoton,KS,67951,33,NULL,NULL,55.9524,0,0,44.0476,0,0,0
200759000247,Humboldt High School,1020 New York St.,Humboldt,KS,66748,42,5,24.48718,91.8033,2.1858,0,4.918,0,0,1.0929
200762000544,Hutchinson High School,810 East 13th,Hutchinson,KS,67501,32,15,22,67.4217,4.064,0.6662,21.3191,0.7328,0.0666,5.7295
200771001128,Inman Jr/Sr High School,404 S Main,Inman,KS,67546,42,24.5,34.5,87.9227,1.4493,2.4155,4.8309,1.9324,0,1.4493
200774000244,Iola Sr High,300 E Jackson,Iola,KS,66749,33,16.999999,31.999999,89.5349,2.6163,0.8721,4.3605,0.2907,0.2907,2.0349
200775000696,Jayhawk-Linn High,14675 Ks Hwy 52,Mound City,KS,66056,43,34.499999,34.487806,96.5368,0,0,2.1645,0,0,1.2987
200780000108,Hodgeman County High,510 Niederacher,Jetmore,KS,67854,43,29.999999,29.999999,87.8788,2.2727,0,6.8182,0.7576,0,2.2727
200786001145,Stanton County Jr./Sr. High School,200 W Weaver Street,Johnson,KS,67855,43,29.999999,10,43.7209,0.4651,0,53.0233,1.8605,0,0.9302
200789001267,Junction City Sr High,900 N Eisenhower,Junction City,KS,66441,31,15,28,49.347,24.1908,2.6122,12.8336,0.9086,0.9086,9.1993
200795001419,Sumner Academy of Arts & Science,1610 N 8th Street,Kansas City,KS,66101,12,42,46.999999,15.2672,34.2421,7.7426,41.6576,0.2181,0.3272,0.5453
200795001420,Wyandotte High,2501 Minneosta Avenue,Kansas City,KS,66102,12,4,6,5.8266,31.1653,9.7561,52.3035,0.4065,0.1355,0.4065
200795001423,J C Harmon High,2400 Steele Rd,Kansas City,KS,66106,12,2.5,2.501916,14.5833,18.5957,4.1667,61.034,0.3858,0.0772,1.1574
200795001425,F L Schlagle High,2214 N 59th St,Kansas City,KS,66104,12,2.502732,2.5,11.4634,52.8049,9.1463,24.5122,0.8537,0.2439,0.9756
200795001433,Washington High,7340 Leavenworth Road,Kansas City,KS,66109,12,5,29.999999,20.3593,55.988,4.2914,16.4671,0.3992,0.0998,2.3952
200797000590,Rossville Jr.-Sr. High School,800 Main,Rossville,KS,66533,42,24.510639,34.48936,83.9695,1.145,0.7634,4.5802,9.1603,0,0.3817
200797000592,St. Marys Junior Senior High,601 E Lasley,St Marys,KS,66536,32,15,24.510639,84.1509,2.6415,0.7547,8.6792,2.2642,0,1.5094
200804001275,Crest High,603 E. Broad,Colony,KS,66015,42,25,25,89.5522,0,0,5.9701,0,0,4.4776
200807000629,Kingman High,260 West Kansas Avenue,Kingman,KS,67068,41,22.000001,32.000001,95.3307,0,0.3891,2.7237,0,0,1.5564
200807000632,Norwich High,209 Parkway,Norwich,KS,67118,42,49.478261,69.478259,87.5,0,0,4.6875,0,0,7.8125
200810001944,Kinsley Jr/Sr High School,716 Colony,Kinsley,KS,67547,43,15,24.483871,65.1899,0,0.6329,32.9114,0,0,1.2658
200813001966,South Barber 7-12,1220 N. 8th Street,Kiowa,KS,67070,43,25,25,89.4231,0,1.9231,5.7692,0,0,2.8846
200822000890,La Crosse High,400 Washington,La Crosse,KS,67548,43,30.000001,69.523811,93.4783,1.087,1.087,2.1739,2.1739,0,0
200825000755,Prairie View High,13731 KS Hwy 152,LaCygne,KS,66040,43,17,12,93.4641,0.9804,0.6536,2.2876,1.634,0,0.9804
200828000073,Lakin High,407 N Campbell,Lakin,KS,67860,43,5,15,59.2437,0,0,37.8151,1.2605,0,1.6807
200834001230,Lansing High 9-12,220 Lion Lane,Lansing,KS,66043,31,32,46.999999,74.2891,5.8057,1.4218,10.6635,0,0.237,7.5829
200837001355,Larned Sr High,815  Corse,Larned,KS,67550,33,27.000001,27,79.1209,3.2967,0,10.989,0.7326,0,5.8608
200840001189,Lawrence Free State High,4700 Overland Drive,Lawrence,KS,66049,13,35,43.999998,71.9187,6.2262,2.6684,7.878,3.3037,0.2541,7.751
200840001378,Lawrence High,1901 Louisiana St,Lawrence,KS,66046,13,27,35.000001,66.9863,7.7397,3.7671,7.8082,4.1781,0.411,9.1096
200843001157,Leavenworth Sr High,2012 10th Ave,Leavenworth,KS,66048,31,22.000001,25,62.4373,17.3477,1.8638,8.5305,0.2867,0.5735,8.9606
200855000038,Bluestem Jr/Sr High,500 Bluestem Drive,Leon,KS,67074,42,15,24.48718,88.8031,1.1583,0,6.9498,1.5444,0,1.5444
200861001952,Wichita County Junior-Senior High School,800 West Braodway,Leoti,KS,67861,43,30.000001,29.999999,52.2727,0,0,46.5909,0.5682,0,0.5682
200867000180,Southern Coffey County High School,1010 N Main,LeRoy,KS,66857,42,10,30.000001,87.3418,0,0,6.3291,0,0,6.3291
200873001286,Liberal Sr High,1611 W 2nd,Liberal,KS,67901,33,12.000001,15.999999,18.9039,1.9857,2.6211,73.6299,1.5091,0,1.3503
200879000487,Lincoln Jr/Sr High,701 East North,Lincoln,KS,67455,43,29.999999,29.999999,90.3226,1.2903,0.6452,7.0968,0,0,0.6452
200888001102,Little River High,430 Waverly,Little River,KS,67457,42,29.999999,49.5,74.7475,0,0,25.2525,0,0,0
200891000608,Logan High,305 N Sherman,Logan,KS,67646,43,75,75,92.5926,0,2.4691,3.7037,0,0,1.2346
200897000983,Louisburg High,202 Aquatic Drive,Louisburg,KS,66053,32,22.000001,52.000002,89.4636,0.1916,1.1494,5.1724,0.9579,0,3.0651
200897001742,Peoria Street Learning Center,5 So. Peoria Street,Louisburg,KS,66053,32,NULL,NULL,100,0,0,0,0,0,0
200900001008,Lyndon High,421 East 6th St,Lyndon,KS,66451,42,34.484849,34.484849,96.0317,0.7937,0,2.381,0,0,0.7937
200903000930,Lyons High School,601 E. American Road,Lyons,KS,67554,33,44.489794,44.489361,58.0311,1.0363,1.0363,34.1969,0,0,5.6995
200906000713,Macksville High,417 N. Gilmore,Macksville,KS,67557,43,49.52,49.5,49.2754,0,0,50,0.7246,0,0
200909000862,Madison High,1500 SW Blvd,Madison,KS,66860,43,30,30,94.0171,0.8547,0,0,1.7094,0,3.4188
200914000385,Maize Sr High,11600 W 45th St N,Maize,KS,67101,41,30,39.999999,77.7461,3.067,4.1369,11.4836,1.2839,0.0713,2.2111
200914001956,Maize South High School,3701 N. Tyler Road,Wichita,KS,67205,11,42.000001,52,82.7404,1.7128,3.1621,7.7734,1.3175,0.2635,3.0303
200918000853,Manhattan High School West/East Campus,2100 Poyntz Avenue,Manhattan,KS,66502,13,37,36.999998,69.4624,7.5806,3.4946,12.3118,0.8602,0.2151,6.0753
200924000948,Marion High,701 E Main,Marion,KS,66861,42,44.489361,54.489363,96.3636,0.6061,0,1.8182,0.6061,0,0.6061
200932000659,Royal Valley High,101 E 1st,Hoyt,KS,66440,42,17,22.000001,65.233,1.0753,0.3584,5.0179,25.8065,0.3584,2.1505
200936000673,McLouth High,217 Summit,McLouth,KS,66054,42,15,24.5,88.1579,0,0,5.2632,0.6579,0,5.9211
200939000999,McPherson High,801 E First Street,McPherson,KS,67460,33,22,21.999999,82.3841,2.1192,2.649,9.5364,0.6623,0.1325,2.5166
200942000106,Meade High,409  School Addition,Meade,KS,67864,43,24.5,15,85.8065,0,0.6452,12.9032,0,0,0.6452
200945001931,Medicine Lodge Jr/Sr High School,400 W. Eldorado Ave,Medicine Lodge,KS,67104,43,10,10,90.1554,1.5544,1.5544,6.2176,0.5181,0,0
200948001165,Marais Des Cygnes Valley High,508 NE Main,Melvern,KS,66510,43,25,25,89.4118,1.1765,0,9.4118,0,0,0
200951000668,Jefferson West High,619 Condray St,Meriden,KS,66512,41,32,42,93.3566,1.3986,0.3497,3.1469,0.3497,0,1.3986
200957000163,Minneapolis High,602 Woodland Ave,Minneapolis,KS,67467,43,24.5,34.5,90.6897,1.7241,1.0345,3.7931,1.0345,0,1.7241
200960000083,Minneola High,111 Locust,Minneola,KS,67865,43,10,10,77.2152,1.2658,0,18.9873,1.2658,0,1.2658
200963000783,South Gray High,101 S Aztec,Montezuma,KS,67867,43,29.999999,30.000001,80.8824,0,0,14.7059,0,0,4.4118
200966000238,Marmaton Valley High,140 West Oak Street,Moran,KS,66755,43,30,30,95.4545,0.7576,0,2.2727,0,0,1.5152
200978001012,Moundridge High,526 E. Cole,Moundridge,KS,67107,42,44.51613,44.51613,87.8049,3.252,0,6.5041,0,0,2.439
200984000374,Mulvane High,1900 N Rock Road,Mulvane,KS,67110,21,11.999999,22,86.9004,0.5535,0.5535,5.9041,1.845,0,4.2435
200985000905,Natoma High (7-12),710 5th Street,Natoma,KS,67651,43,10,30.000001,87.7193,1.7544,7.0175,3.5088,0,0,0
200990001197,Neodesha High,1001 N 8th,Neodesha,KS,66757,33,15,34.50909,87.7358,0.9434,0.3145,5.0314,2.2013,0,3.7736
200993000500,Ness City High,200 N 5th,Ness City,KS,67560,43,10,29.999999,83.75,0,0,13.75,0.625,0,1.875
200996000796,Newton Sr High,900 West 12th,Newton,KS,67114,32,22,32,65.5009,1.7958,1.5123,26.3705,0.9452,0,3.8752
200999000547,Nickerson High,305 S. Nickerson,Nickerson,KS,67561,42,16.999999,27.000001,83.2797,1.9293,0.6431,9.3248,0,0.3215,4.5016
201002000060,Norton High,513 W. Wilberforce Street,Norton,KS,67654,33,34.487806,44.512195,91.7808,1.3699,0.9132,3.1963,1.3699,0,1.3699
201005000413,Oakley Sr High,118 West 7th,Oakley,KS,67748,43,24.48718,24.500001,84.0278,0.6944,0.6944,11.8056,0.6944,0,2.0833
201008000477,Decatur Community Jr/Sr High,605 E Commercial,Oberlin,KS,67749,43,29.999999,29.999999,89.1026,1.2821,0.641,2.5641,0,0,6.4103
201014000040,Olathe East Sr High,14545 W 127th,Olathe,KS,66062,21,35.000001,44.000001,72.7362,8.3661,5.0689,9.3012,0.3445,0.0492,4.1339
201014000137,Olathe North Sr High,600 E Prairie,Olathe,KS,66061,21,27.999999,32.999999,56.6391,11.6239,3.9617,22.943,0.6966,0.2177,3.9182
201014001602,Olathe South Sr High,1640 E 151st St,Olathe,KS,66062,21,38.999999,38.000001,77.5674,6.0104,3.7388,7.9981,0.3313,0.1893,4.1647
201014001793,Olathe Northwest High School,21300 College Blvd,Olathe,KS,66061,41,51.000002,57.000002,76.9385,4.4022,5.1026,9.8049,0.1501,0.1001,3.5018
201017000595,Onaga Senior High,500 High Street,Onaga,KS,66521,43,30.000001,30.000001,94,0,0,3,0,0,3
201023001006,Osage City High,515 Ellinwood,Osage City,KS,66523,32,15,24.5,92.4623,0.5025,1.5075,2.0101,1.5075,0,2.0101
201026000774,Osawatomie High,1200 Trojan Dr,Osawatomie,KS,66064,32,17,27,93.299,2.8351,0.2577,2.8351,0.7732,0,0
201029000882,Osborne Junior/Senior High,219 N Second,Osborne,KS,67473,43,49.51724,49.51724,98.5185,0,0,0.7407,0.7407,0,0
201032001887,Oskaloosa JR-SR High School,404 Park Street,Oskaloosa,KS,66066,42,5,34.491228,86.166,0.3953,1.1858,6.7194,0.3953,0,5.1383
201035001491,Oswego Junior-Senior High School,1501 Tomahawk Trail,Oswego,KS,67356,43,49.5,30.000001,89.0173,1.1561,0,1.7341,1.1561,0,6.9364
201041001057,Santa Fe Trail High,15701 S California Ave,Carbondale,KS,66414,42,12,22,90.5045,1.1869,0.2967,5.0445,1.4837,0,1.4837
201044000739,Oxford Jr/Sr High,515 N. Water,Oxford,KS,67119,42,10,30,89.4231,0.4808,0.4808,5.2885,2.4038,0,1.9231
201047000398,Palco High,502 Ash Street,Palco,KS,67657,43,25,25,63.4146,0,0,36.5854,0,0,0
201050000779,Paola High,401 N Angela,Paola,KS,66071,32,17,31.999999,92.8196,0.8757,0.1751,2.4518,0.7005,0.1751,2.8021
201056001487,Parsons Sr High,3030 Morton,Parsons,KS,67357,33,17,32.000001,65.7609,14.1304,1.087,8.6957,0,0,10.3261
201062000678,Perry Lecompton High,404 Lecompton Rd,Perry,KS,66073,42,15,5,86.9888,0,1.8587,5.5762,1.487,0,4.0892
201065000606,Phillipsburg High,410 S 7th,Phillipsburg,KS,67661,33,34.516128,34.516128,90.6433,1.7544,1.1696,4.6784,1.7544,0,0
201068000026,Piper High,4400 North 107 Street,Kansas City,KS,66109,12,22.000001,37,62.6943,20.38,1.209,12.7807,0.1727,0,2.7634
201071000208,Pittsburg High,1978 East 4th,Pittsburg,KS,66762,41,22,21.999999,64.5626,4.9834,1.4396,12.2924,0.443,9.6346,6.6445
201074000400,Plainville High,202 SE Cardinal Avenue,Plainville,KS,67663,43,10,29.999999,95.5882,1.4706,1.4706,0.9804,0,0,0.4902
201077000681,Pleasanton High,1001 Ash,Pleasanton,KS,66075,43,25,25,92.5926,2.4691,0.6173,1.2346,1.2346,0.6173,1.2346
201080001869,West Franklin High School,511 East Franklin,Pomona,KS,66076,42,15.000001,24.486488,94.5355,0,0,2.7322,1.0929,0,1.6393
201089000842,Pratt Sr High,400 S Hamilton,Pratt,KS,67124,33,21.999999,21.999999,75.9036,0.241,0,18.7952,0.241,0.4819,4.3373
201092000556,Pretty Prairie High,204 E Main,Pretty Prairie,KS,67570,42,10,30,91.358,1.2346,0,4.9383,0,0,2.4691
201095000473,Quinter Jr-Sr High,600 Long,Quinter,KS,67752,43,29.999999,29.999999,91.6667,1.6667,0,3.3333,0,0,3.3333
201098000857,Blue Valley High,2 Ram Way,Randolph,KS,66554,42,75,25,94,0,4,2,0,0,0
201104000575,Golden Plains High,335 School Street,Rexford,KS,67753,43,25,25,77.0833,0,0,22.9167,0,0,0
201108000387,Andale High,700 West Rush,Andale,KS,67001,42,27.000001,42.000001,93.5556,0.2222,0.2222,4,0.2222,0,1.7778
201108000390,Garden Plain High,720 Sedgwick,Garden Plain,KS,67050,42,24.499999,34.5,90.1554,0.5181,0,4.1451,2.0725,0,3.1088
201110000820,Riley County High School,12451 Fairview Church Road,Riley,KS,66531,42,24.490196,34.5,87.0647,2.4876,0.4975,6.4677,0.4975,0.4975,2.4876
201113000926,Riverton High,7120 SE 70th,Riverton,KS,66770,31,5,24.491228,79.0795,0.8368,0,2.5105,7.5314,0,10.0418
201122001930,Flinthills High School,806 SE Rosalia RD,Rosalia,KS,67132,42,29.999999,49.5,84.6154,7.6923,0,3.4188,0,0,4.2735
201125000886,Rose Hill High,710 S Rose Hill Road,Rose Hill,KS,67133,31,32.000001,22,89.2206,1.6584,0.995,5.8043,0.8292,0.1658,1.3267
201131000945,Russell High,565 State Street,Russell,KS,67665,33,34.491228,34.491228,91.1017,2.9661,0.8475,4.2373,0,0,0.8475
201137000521,Salina High Central,650 E Crawford,Salina,KS,67401,33,12,22,65.0558,5.855,1.3941,19.7955,0.3717,0.0929,7.4349
201137000522,Salina High South,730 E Magnolia Rd,Salina,KS,67401,33,12,27.000001,64.7502,3.016,3.8643,21.7719,0.2828,0,6.3148
201143001075,Skyline High,20269 W. Hwy 54,Pratt,KS,67124,41,30,29.999999,90.7216,0,0,8.2474,0,0,1.0309
201149000693,Seaman High,4850 Rochester Rd,Topeka,KS,66617,22,32.000001,32.000001,86.2295,1.6393,0.9016,6.4754,0.9016,0.082,3.7705
201152000446,Sedan High,416 E Elm,Sedan,KS,67361,43,10,30.000001,82.0359,1.7964,0,5.988,7.7844,0,2.3952
201155001077,Sedgwick High,400 W 4th,Sedgwick,KS,67135,42,24.5,34.499999,90.303,0,0.6061,4.2424,0,0,4.8485
201161000169,Wallace County High,521 N. Main,Sharon Springs,KS,67758,43,29.999999,29.999999,85.9649,1.7544,0,10.5263,0,0,1.7544
201164001574,Shawnee Mission East High,7500 Mission Rd,Shawnee Mission,KS,66208,21,47.000002,61.000001,86.6626,1.3398,1.7661,6.8819,0.0609,0,3.2887
201164001575,Shawnee Mission North High,7401 Johnson Drive,Shawnee Mission,KS,66202,12,23.999999,33.999999,59.6301,8.8648,1.9133,23.9158,0.3827,0.3827,4.9107
201164001576,Shawnee Mission Northwest High,12701 W 67th Street,Shawnee Mission,KS,66216,21,35.000001,43.000001,68.5268,9.096,3.9621,13.7277,0.3348,0.1116,4.2411
201164001577,Shawnee Mission South High,5800 W 107th St,Shawnee Mission,KS,66207,12,36.000001,45.000001,69.6839,7.3994,4.3103,14.5833,0.2155,0.1437,3.6638
201170000785,Silver Lake Jr-Sr High,200 E. Lake,Silver Lake,KS,66539,42,34.48936,44.489361,92.4012,0.304,0.6079,3.0395,0.9119,0,2.7356
201185000118,Spring Hill High School,19701 S. Ridgeview,Spring Hill,KS,66083,41,31.999999,36.999999,86.9253,2.4425,0.8621,5.3161,0.2874,0.1437,4.023
201185001918,Insight School of KS at Hilltop Ed Center,16740 W 175th,Olathe,KS,66062,41,2.5,27,71.9685,7.874,0.4724,10.7087,1.5748,0,7.4016
201188000484,St Francis High,100 College Street,St Francis,KS,67756,43,25,25,88.3212,0.7299,1.4599,8.7591,0,0,0.7299
201191000711,St John High,505 North Broadway,St. John,KS,67576,43,24.483871,34.5,71.6578,0.5348,0,26.2032,0,0,1.6043
201200000112,Blue Valley High,6001 W. 159th St.,Stilwell,KS,66085,21,55.000002,58.999998,84.2488,1.6545,6.2872,3.9709,0.3309,0.1985,3.3091
201200000541,Blue Valley Northwest High,13260 Switzer Road,Overland Park,KS,66213,12,51.999999,54.000001,75.5063,4.8101,10.7595,5.443,0.1266,0.2532,3.1013
201200001533,Blue Valley West High,16200 Antioch Road,Overland Park,KS,66085,41,46,47.000001,81.468,2.689,8.2849,4.6512,0.0727,0.218,2.6163
201200001644,Blue Valley North High,12200 Lamar Ave.,Overland Park,KS,66209,12,60.999998,57.000001,72.9289,5.4795,12.0678,4.9576,0.4566,0,4.1096
201200001990,Blue Valley Southwest High School,17600 Quivira Road,Overland Park,KS,66062,41,47.000001,47.000001,85.7658,1.8919,5.3153,3.1532,0.7207,0,3.1532
201203000809,Sterling Junior High/Senior High,308 E Washington,Sterling,KS,67579,42,15,30,91.3043,1.581,0,5.5336,0,0,1.581
201206000402,Stockton High,105 N Cypress,Stockton,KS,67669,43,10,10,93.4066,0,0,6.5934,0,0,0
201209000801,Sublette High,501 Ellis St,Sublette,KS,67877,43,5,15,64,0.5714,0,35.4286,0,0,0
201212001976,Sylvan-Lucas Unified Jr. sr,504 West 4th,Sylvan Grove,KS,67481,43,25,75,89.011,1.0989,0,7.6923,1.0989,0,1.0989
201215001348,Syracuse High,502 North Main,Syracuse,KS,67878,43,15,44.485713,54.9356,0.4292,0,43.7768,0,0,0.8584
201218001135,Shawnee Heights High,4201 SE Shawnee Heights Rd,Tecumseh,KS,66542,41,17.000001,27,72.7273,6.627,0.7647,12.9142,0.5947,0.085,6.2872
201221001205,Tonganoxie High,404 E HWY 24-40,Tonganoxie,KS,66086,31,12,21.999999,90.8646,0.6525,0.4894,5.3834,0.6525,0,1.9576
201226001476,Highland Park High,2424 SE California Ave,Topeka,KS,66605,12,7.5,12,21.1429,34.7429,0.6857,34.6286,2.7429,0,6.0571
201226001477,Topeka High,800 SW 10th St,Topeka,KS,66612,12,19,24,43.8998,16.6223,0.6393,29.5685,1.3319,0,7.9382
201226001478,Topeka West High,2001 SW Fairlawn Rd,Topeka,KS,66604,12,12,22.000001,58.7041,13.6364,1.354,16.9246,1.8375,0.4836,7.06
201226001596,Hope Street Charter Academy,1900 SW Hope Street,Topeka,KS,66604,12,10,10,45.0382,18.3206,0,25.9542,2.2901,0.7634,7.6336
201230000803,Circle High,905 Main,Towanda,KS,67144,42,32.000001,37,87.5717,0.7648,0.3824,6.3098,1.5296,0,3.4417
201233001039,Troy High and Middle School,319 S Park,Troy,KS,66087,42,5,15,97.9167,0,0,2.0833,0,0,0
201236000024,Turner High,2211 South 55th,Kansas City,KS,66106,12,12,17.000001,45.9801,10.8401,2.8907,36.5854,1.1743,0.0903,2.439
201239001203,Udall High,301 W. 4th St.,Udall,KS,67146,42,10,10,93.578,1.8349,0,1.8349,1.8349,0,0.9174
201242000069,Ulysses High,501 N McCall,Ulysses,KS,67880,33,16.999999,26.999999,32.2642,0.9434,1.1321,62.4528,1.3208,0,1.8868
201245000150,Uniontown High School,601  Fifth Street,Uniontown,KS,66779,43,44.5,34.485713,90.4523,1.005,1.5075,2.0101,0.5025,0,4.5226
201251000370,Valley Center High,9600 N. Meridian,Valley Center,KS,67147,41,27,27,84,1.5294,0.8235,8.9412,1.0588,0,3.6471
201254000663,Valley Falls High,601 Elm Street,Valley Falls,KS,66088,42,49.478261,49.478261,97.6,1.6,0,0,0,0,0.8
201260001999,Victoria Junior-Senior High School,1105 10th St.,Victoria,KS,67671,42,29.999999,49.499998,95.935,0,0,0.813,0,0,3.252
201263000051,Trego Community High,1200 Russell Avenue,WaKeeney,KS,67672,43,29.999999,10,99.115,0,0.885,0,0,0,0
201278001383,Valley Heights Jr/Sr High,2274 6th Road,Blue Rapids,KS,66411,43,10,30,95.0311,0,0,3.7267,0,0,1.2422
201281000174,Lebo High,4th & Ogden,Lebo,KS,66856,43,30,49.500002,93.9394,0,0,2.2727,1.5152,0,2.2727
201281000176,Waverly High,607 Pearson,Waverly,KS,66871,43,10,10,93.6937,0,0,4.5045,0,0,1.8018
201284001769,Wellington High School,1700 East 16th Street,Wellington,KS,67152,32,12,17,80.0813,1.626,0.6098,9.9593,1.4228,0,6.3008
201287000456,Wellsville High,602 Walnut,Wellsville,KS,66092,42,17,22.000001,94.0426,0,0.4255,3.8298,0,0,1.7021
201290000172,Weskan High,219 Coyote Blvd,Weskan,KS,67762,43,25,75,94.4444,0,1.8519,3.7037,0,0,0
201299000316,Sowers Alternative High School,2400 Wassall St,Wichita,KS,67216,11,25,25,59.0164,9.8361,1.6393,16.3934,4.918,0,8.1967
201299000344,East High,2301 E Douglas,Wichita,KS,67211,11,21.999999,26.000001,32.8224,17.899,10.7755,29.6213,0.9919,0.2705,7.6195
201299000345,Metro Blvd Alt High,1847 N Chautauqua,Wichita,KS,67214,11,10,10,21.7391,50,0,20.6522,1.087,0,6.5217
